@relation finalpoemsglove

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'bones dust',false,0.3609753548192933,?,0.49230999999999997,0.79456,-0.81037,0.13024999999999998,-0.7459800000000001,-0.107933,0.34489,0.240457,0.24983,-0.5751219999999999,-0.245553,1.1780300000000001,1.34476,0.5166599999999999,-0.2903716,1.1348,-0.37979,-0.193941,-0.40381,0.8776999999999999,0.98519,0.10858999999999999,-0.07254000000000005,0.23165999999999998,0.48107999999999995,0.17854000000000003,0.325964,-1.05469,0.27271999999999996,0.84393,0.5384300000000001,0.26168,-0.47337799999999997,-0.1099324,0.88119,0.11512,-0.27667400000000003,-0.081871,-0.355653,-0.415681,1.4703,0.27479,1.07903,0.50083,-0.70875,0.068528,0.34646,-0.05607000000000001,-0.61507,0.666747,0.6809529999999999,0.2855831,0.234639,-0.981304,-0.05948999999999999,0.02499999999999991,-0.28203,-1.60515,-0.76544,0.49236,-0.23215000000000002,-0.1734,1.05278,0.5838400000000001,-0.46268,-0.168695,-0.64933,0.63466,0.08728000000000002,0.6143000000000001,0.5893959999999999,1.41146,0.11422999999999994,-0.39178,0.21869000000000002,0.04636000000000001,-1.6909399999999999,1.12635,-0.327808,-0.4897,-0.5706950000000001,0.05569000000000002,0.11928,0.18660299999999996,-0.4956,0.281148,-0.22820000000000001,0.72783,-0.3102599999999999,0.37966,0.01910999999999996,0.09771999999999997,0.5660000000000001,0.7893300000000001,-0.76843,-0.08633000000000002,-0.02618999999999999,-1.5303900000000001,1.1335,0.32881000000000005,1
'wave a-flame',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
'friendship tree',false,0.16478489842725502,?,1.4681899999999999,-0.39693999999999996,0.004760000000000014,1.0739859999999999,-0.23682000000000003,-0.71244,0.5203,-0.6096220000000001,-0.54852,0.11810999999999999,-1.4395699999999998,-0.72339,0.2668800000000001,0.17359999999999998,-0.06699000000000001,-0.9714,0.28434000000000004,-1.12073,-1.36743,-0.227333,0.7616799999999999,-0.217951,-1.05159,-0.2258326,-0.16805000000000003,-0.72159,0.332127,0.22292,0.86791,-0.209592,-0.5095459999999999,1.15529,-0.80449,-0.412548,-0.093507,-0.47665700000000005,1.58351,-0.277885,-1.2953999999999999,0.2906443,0.607546,0.30769199999999997,0.47341,-0.5347,-0.23466200000000004,-0.93556,-0.012835999999999993,-0.27544,0.94794,-0.35072,0.33588999999999997,0.71983,-0.11881800000000001,-0.36994000000000005,0.66277,-0.48040000000000016,0.44608,-0.684234,-1.0559599999999998,-0.054040000000000005,-0.8937900000000001,-0.6456900000000001,-0.1407,-0.40980099999999997,-0.84015,1.06886,0.56076,1.1299100000000002,0.08484999999999998,0.05630999999999997,1.90942,-0.5243070000000001,0.70936,0.2119899999999999,0.21550999999999998,1.27724,-0.36028000000000004,0.030100000000000016,-0.68903,-0.28221000000000007,-0.59777,1.4887299999999999,1.85311,0.60254,-0.37573,1.3409,-0.84721,0.4943717,-0.80614,-1.7876699999999999,-0.21334000000000003,1.05023,-0.387953,-0.50576,0.9172905,0.92505,-0.14214,0.41201999999999994,-1.4792800000000002,1.30266,1
'lips thine',?,0.31024417537857457,?,0.69699,-0.21391,-0.17109999999999997,-0.97134,0.3593406,0.21265999999999996,0.4540400000000001,0.33174,-0.9661899999999999,-0.95785,-0.6172500000000001,0.14458,-0.35522999999999993,0.13807000000000003,0.49127,1.09971,-0.590102,-1.003347,0.7054400000000001,-0.73456,0.308574,1.28877,-0.09192,0.27052,0.7570899999999999,0.4044199999999999,-0.52494,-1.30284,0.652289,-0.06703999999999999,1.10983,0.031779999999999975,0.7428699999999999,0.5108199999999999,-0.237674,-1.11347,0.3567,0.190813,0.48994,0.64661,-0.24558999999999997,-1.4888400000000002,-0.035463999999999996,0.25111320000000004,-0.53964,-0.14154,-0.27701,-0.05995,0.33972,0.08594999999999997,0.42696,-0.50503,-0.047609999999999986,0.700431,-0.6833,-0.492022,-1.02719,-0.258409,0.271025,0.41298999999999997,0.023779999999999912,1.02946,0.3172999999999999,-0.56211,0.167942,-0.71221,0.43474999999999997,0.4680748,0.706479,-0.824355,0.481866,0.32911,0.30892,0.24147000000000002,-0.80428,0.8729500000000001,-0.7615000000000001,1.04124,0.838863,-0.5407959999999999,-0.578033,-0.74369,-0.205298,-1.25105,-0.6861200000000001,-1.11674,0.2832,0.09784899999999999,-0.102685,-0.03262999999999994,0.3988315,-0.1825,-1.718623,0.25539,-0.27976999999999996,0.56814,-0.7297,0.71671,0.8790800000000001,0.34933000000000003,0
'eyes strangers',true,0.4328912302595882,?,-0.49576,0.17173999999999998,0.33282,-0.63222,0.55766,-0.8332100000000001,-0.52046,0.31396999999999997,-0.25123999999999996,-0.012159999999999949,-0.713941,0.121806,0.36802,0.046150000000000024,-0.5831000000000001,0.06636,-0.318525,-0.09722999999999993,0.9959499999999999,-0.87148,-0.5999300000000001,0.053590000000000027,-0.33033,0.7507699999999999,0.87814,1.07288,0.4849,-0.5970899999999999,0.25966999999999996,0.18658999999999998,0.19570999999999994,0.035059999999999994,-0.22639,0.008930000000000007,-0.5204759999999999,-0.31328,-0.482354,0.37443800000000005,0.15375000000000005,0.211153,0.14985500000000002,-1.18491,0.455128,-0.22413,0.20915,0.30962500000000004,0.49195,-0.11605999999999994,0.020229999999999998,-0.75719,-0.208343,0.014070000000000027,-0.13333,0.7837299999999999,-0.31552199999999997,-1.27094,0.05717,0.22364799999999999,0.6538820000000001,0.132178,0.8636300000000001,1.0354700000000001,-0.15596000000000002,0.88917,0.27882,0.034030000000000005,0.21713000000000005,0.077847,-0.657996,-0.0022900000000000142,1.54186,0.84626,0.35165,-0.04724000000000006,0.43346,-1.04448,-0.64565,0.8063100000000001,0.027142,-0.16271000000000002,0.7442099999999999,-0.42002,-0.6502,0.14848,-0.21430000000000016,-1.084485,0.13147,0.355485,0.9588399999999999,1.07252,0.62535,-0.171429,-0.39959999999999996,0.5944325,0.23606000000000005,0.65522,-0.44358,-0.81269,-0.6565000000000001,-0.200219,1
'children lords',false,0.17419739789633612,?,0.41019,1.77175,-1.24251,-0.07994699999999999,-0.5533399999999999,0.39530999999999994,0.77919,0.71323,0.58492,0.8473499999999999,-0.19642800000000002,0.376104,0.196557,-0.00719000000000003,1.07546,-0.017290000000000028,0.477283,0.168862,-0.6949400000000001,0.59614,-0.7570699999999999,0.6799599999999999,0.89808,1.55438,0.321558,0.629453,-0.41720999999999997,-0.32921999999999996,-0.82636,0.6670280000000001,-0.60658,0.98302,0.67946,1.1611500000000001,-1.09414,-1.08396,1.12957,1.28911,-0.49668,0.28672600000000004,-0.06598000000000004,0.62068,-1.00326,0.60012,-0.32641000000000003,0.600313,-0.658704,0.27588169999999995,-0.6422,-0.88341,0.22124,-0.7923020000000001,-0.47589,0.71573,0.67817,-1.4484,0.22705599999999998,-0.38887000000000005,0.72191,-0.5821080000000001,0.253934,1.549412,-0.1258887,-0.49785,-0.07896000000000003,0.3699125,0.24178999999999998,0.0384434,-0.15621000000000002,0.45385,-0.63302,-0.30779999999999996,-0.15876999999999997,0.350535,1.37829,1.69146,1.2563900000000001,0.65221,-0.35428000000000004,-0.96378,0.35806,0.503321,-0.285161,0.7415719999999999,-1.4685499999999998,-0.29378000000000004,-0.26297400000000004,0.34747,-0.72863,-0.11558999999999997,0.27652299999999996,0.52677,1.255374,-1.81253,-1.316646,0.085952,-0.65984,-0.16131,-0.03647,0.5841000000000001,1
'mercy neglect',false,0.3181549661401773,?,0.33515999999999996,-0.28754,-0.399764,-0.54462,0.858059,0.21438000000000001,0.27739,-0.33436,-1.07313,-0.7974300000000001,0.11316200000000001,-0.050539999999999974,-0.27313,0.039459999999999995,-0.03803999999999999,-0.95546,0.01655999999999999,0.6303430000000001,-0.5424399999999999,0.35414999999999996,0.28715559999999996,-0.438122,-0.506084,-0.71889,0.14598999999999998,1.3288099999999998,-0.028879000000000002,-0.2001,0.6551400000000001,0.9312,-0.3209600000000001,-0.09464000000000006,-0.23026,0.858545,0.65276,-0.437477,-0.38785000000000003,0.5860099999999999,0.19076100000000001,-0.95798,0.51042,0.23460000000000003,0.35445,-0.38404000000000005,0.0852,-0.253575,-0.8070552000000001,-0.17065439999999998,0.7048300000000001,1.2490899999999998,-0.58276,0.70314,1.22088,-0.35544000000000003,-0.9581900000000001,-1.084656,0.848595,0.35771,0.06693000000000005,-0.34126,0.10079400000000001,-0.10577000000000003,-0.01061999999999999,0.32641400000000004,-0.72976,-0.28347,-1.26847,0.890101,-0.11421999999999999,-0.07004,0.25229,-0.598,0.085844,-0.14253000000000002,0.726615,0.906866,0.424428,-1.075,0.11621000000000004,-0.5069619999999999,-0.12394600000000001,-0.34896999999999995,-0.1079894,-0.6245099999999999,0.1883999999999999,-0.35988,1.11684,0.07362199999999999,0.7014279999999999,0.40189500000000006,0.0012099999999999889,0.05874999999999997,0.194692,0.17862,-0.55745,-0.07336999999999996,0.3080061,0.56686,-0.03455,0.71565,0
'smiles lightning',true,0.11536068350273627,?,1.4865599999999999,0.554312,-0.09049000000000001,0.26925,0.18195899999999998,0.782783,-1.16002,0.64989,1.07853,-0.62236,0.09493000000000001,0.44095700000000004,-0.059840000000000004,0.40023800000000004,0.9766309999999999,0.51544,0.51967,0.6837070000000001,0.16613,-0.49935,-0.44291,0.9474800000000001,0.01142999999999994,-0.5789200000000001,-0.36946,0.14038000000000006,0.09448000000000001,-0.45563,0.4261263,-0.6028600000000001,0.16793,-0.16038000000000002,0.05242000000000001,-0.42452,0.62444,1.09538,0.728663,0.02098,-0.896606,-0.34119,-0.127625,-0.6410359999999999,-0.27325,0.6305700000000001,-1.0643099999999999,0.089387,-0.214563,1.15704,-0.7191400000000001,0.14142,-0.153333,-0.790819,1.6388600000000002,0.11468,-0.13831000000000004,0.73419,-0.30856700000000004,-0.567006,-0.96355,-0.65428,0.96115,0.005700000000000038,0.29911,-0.61473,-0.882504,-0.195821,1.002716,0.027291999999999997,0.32387,0.056452999999999996,0.66986,0.97217,0.27793,-1.030474,0.1279,1.16437,-1.16636,-0.67162,0.798446,-1.34592,0.4368,-0.45079159999999996,1.4404400000000002,0.198835,-0.24680999999999997,-0.423923,-0.7298,-0.08247,-0.305106,-0.2365,0.29016,0.036129999999999995,0.361867,-0.162266,-0.039080000000000004,1.21499,-0.21491000000000002,0.1009500000000001,-0.77037,1.71182,1
'you peace',false,0.3790473056887992,-3.2203728619177663,-0.03067000000000003,0.59923,1.19095,-1.50471,-1.43418,0.9555100000000001,-0.81967,0.71975,0.15153000000000003,-0.11437000000000003,1.3052000000000001,-0.43836200000000003,-0.56152,-0.20994,0.69523,-0.11102000000000001,0.1929109,1.42339,0.006770000000000054,0.950388,0.1177141,0.9394899999999999,-0.82301,-0.54549,-0.33299,0.18387000000000003,0.51267,-0.46479000000000004,0.04132999999999998,-0.05502000000000007,0.336081,1.4014600000000002,0.32673800000000003,-0.4516131,0.162756,0.9719800000000001,-1.15038,0.005099999999999993,0.69436,-0.5075099999999999,1.108799,-0.7837299999999999,-1.58728,-0.57839,-0.8679859,0.91242,-0.059739,-0.9339,0.68453,-0.8911899999999999,-0.2630105,0.0524143,-0.044469999999999996,-0.365,-0.35173,-0.2841999999999998,0.16581999999999997,0.35142199999999996,0.6161000000000001,0.33368,0.448461,1.00582,0.5005099999999999,0.83068,0.7044400000000001,-0.1572,1.2960500000000001,-0.51509,-0.43308,0.29070999999999997,-0.9630200000000001,0.43415000000000004,0.66859,0.84871,-0.21333399999999997,0.18968000000000002,0.32547000000000004,-0.68474,1.402066,0.36106000000000005,0.17384000000000005,-1.13029,-1.41437,-0.83566,-1.08318,-1.88797,-0.17594,-0.06889000000000003,-0.461702,0.3075,-0.05624000000000001,0.5125972999999999,1.25171,-1.2026,0.43113999999999997,-0.65976,-0.13231,-1.0758999999999999,-0.41492,-0.44656000000000007,0
'soul sense',false,0.500917348657063,?,-0.27054,0.44474,0.12596000000000007,-0.195913,0.67964,0.898,1.0815000000000001,0.15464,0.038857,-0.041232,1.26082,-0.348985,-0.0802,0.7069,-0.53329,-0.3864134,0.38119000000000003,-0.9998400000000001,0.68178,0.3731500000000001,0.17468999999999996,-0.660155,-0.23173,0.24438000000000004,-0.345528,1.51923,-0.18753,-0.22629999999999997,1.0553400000000002,0.98056,0.309136,-0.59867,0.49799,1.3934,-0.077778,-0.07604,-0.37102,-0.22417,-0.22775999999999996,-0.68703,0.032376,0.40278400000000003,0.030534999999999996,-0.047850000000000004,0.338313,0.28656,-1.5342099999999999,0.14795799999999998,0.65361,0.55046,-0.9091800000000001,0.332982,-0.24179,-0.6904999999999999,-0.26898,0.5872999999999999,-0.6131099999999999,0.54186,-0.27642,0.80481,0.5936000000000001,0.19022000000000006,0.07139000000000001,-0.14464,0.18984,0.231888,0.029449999999999976,0.330571,-0.06453300000000001,-0.5189600000000001,-0.52118,0.21323,-0.15524000000000002,1.0289199999999998,-0.3145777,-0.5950669999999999,-0.162232,-0.05798999999999993,0.65837,-0.43299999999999994,0.22560000000000002,0.942624,0.6092,0.49459,0.81708,-0.09719,-0.12348,-0.184201,0.15246999999999994,0.77469,-0.036322,0.327799,0.00418786,0.893983,-0.383666,-0.43862,-0.6655380000000001,0.4900700000000001,0.04212200000000001,-0.6955499999999999,1
'life blessing',true,0.3528118856373297,?,-0.48264999999999997,-0.09638999999999998,0.2999168,0.181016,0.41119000000000006,0.23437999999999992,0.5158,-0.46372,-0.36238699999999996,0.688435,0.6537600000000001,0.62139,-0.5137919999999999,-0.47143999999999997,0.027454600000000003,0.2579499999999999,0.28219000000000005,-0.31875,0.23381,0.32965,0.64042,0.610767,0.7211505,-0.25846800000000003,0.2516,-0.17808999999999997,0.10764999999999997,-1.6625400000000001,-0.37098000000000003,0.51318,-0.45829,0.47872000000000003,-0.81827,-0.16753999999999997,-0.41146099999999997,0.215798,-0.08396999999999999,0.15152000000000004,-0.05707000000000001,-0.5714830000000001,-0.14109,-0.5877100000000001,-0.64669,-0.185366,-0.05668999999999999,1.41797,0.18506,-0.28335,0.41807300000000003,0.16466000000000003,0.151718,-0.41396099999999997,-0.28087000000000006,1.43337,0.8225800000000001,-0.9136999999999997,0.46301000000000003,-0.34958,0.84736,1.24555,-0.09720000000000004,1.41042,-0.45946999999999993,-0.20774000000000004,1.3982800000000002,0.8744299999999999,1.09401,0.05037999999999998,0.2113808,0.61473,0.65103,0.27967,0.156332,0.42369999999999997,0.015689999999999982,-0.183694,0.71843,-0.16515999999999997,-0.38249,-0.210976,0.20471,1.54805,0.110442,0.52674,-0.6810399999999999,-0.03259999999999999,-0.7746900000000001,-0.6865730000000001,-0.6843699999999999,-0.011220000000000008,0.2823,0.21625000000000005,0.60463,0.03864999999999999,-0.41851,0.831231,0.06922433,-1.00431,0.7199599999999999,-0.27526,0
'life blessing',true,0.3528118856373297,?,-0.48264999999999997,-0.09638999999999998,0.2999168,0.181016,0.41119000000000006,0.23437999999999992,0.5158,-0.46372,-0.36238699999999996,0.688435,0.6537600000000001,0.62139,-0.5137919999999999,-0.47143999999999997,0.027454600000000003,0.2579499999999999,0.28219000000000005,-0.31875,0.23381,0.32965,0.64042,0.610767,0.7211505,-0.25846800000000003,0.2516,-0.17808999999999997,0.10764999999999997,-1.6625400000000001,-0.37098000000000003,0.51318,-0.45829,0.47872000000000003,-0.81827,-0.16753999999999997,-0.41146099999999997,0.215798,-0.08396999999999999,0.15152000000000004,-0.05707000000000001,-0.5714830000000001,-0.14109,-0.5877100000000001,-0.64669,-0.185366,-0.05668999999999999,1.41797,0.18506,-0.28335,0.41807300000000003,0.16466000000000003,0.151718,-0.41396099999999997,-0.28087000000000006,1.43337,0.8225800000000001,-0.9136999999999997,0.46301000000000003,-0.34958,0.84736,1.24555,-0.09720000000000004,1.41042,-0.45946999999999993,-0.20774000000000004,1.3982800000000002,0.8744299999999999,1.09401,0.05037999999999998,0.2113808,0.61473,0.65103,0.27967,0.156332,0.42369999999999997,0.015689999999999982,-0.183694,0.71843,-0.16515999999999997,-0.38249,-0.210976,0.20471,1.54805,0.110442,0.52674,-0.6810399999999999,-0.03259999999999999,-0.7746900000000001,-0.6865730000000001,-0.6843699999999999,-0.011220000000000008,0.2823,0.21625000000000005,0.60463,0.03864999999999999,-0.41851,0.831231,0.06922433,-1.00431,0.7199599999999999,-0.27526,0
'queens form',false,0.25355790461482164,?,0.85699,-0.98421,0.33119,-0.28728,0.28220999999999996,-0.13513000000000008,-0.09646199999999999,1.09777,-0.005139999999999978,0.5093300000000001,-0.17205000000000004,-0.039390000000000036,-1.26583,-0.30681,-0.23545999999999995,-0.66082,-0.25672999999999996,-0.1342571,-0.6531,0.35443899999999995,-0.199307,0.33538900000000005,0.465831,-0.66567,0.33348300000000003,0.192016,0.07535000000000003,-0.62769,-0.213358,0.38856,0.314829,-0.6131800000000001,1.11907,1.4652800000000001,-0.37831,0.153933,-0.50112,0.107778,1.4482,-0.28572400000000003,0.2122153,-0.44256300000000004,-0.6017629999999999,-0.62563,0.29611,0.03438000000000002,0.21574,0.15544999999999998,0.48013000000000006,0.94074,-0.214008,-1.5604200000000001,-0.30324999999999996,-0.44614999999999994,-0.50095,1.5011,-0.04943,0.2257813,-1.24949,-0.08983999999999992,-0.6473107,0.26901,0.28859999999999997,-0.42642,-1.07206,-0.189818,-0.293152,0.29035,-0.130823,1.23705,-0.2962,-0.328456,-0.32743099999999997,-0.08111000000000002,-0.1693,-0.41796000000000005,1.08678,0.335087,0.12941999999999998,-0.09852999999999995,-0.67344,0.49946599999999997,0.99405,0.18631699999999998,0.27176999999999996,-0.52705,-0.9811399999999999,-0.029350000000000015,-0.07300000000000001,0.09145,0.10958000000000001,-0.040590000000000015,0.46141999999999994,-0.38882999999999995,-1.1145100000000001,-0.1618,0.100323,1.6868400000000001,-0.09167000000000003,-0.21572999999999998,0
'herringman captain',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
'kind death',false,0.45182597960483584,?,-0.493795,0.76454,0.5072099999999999,-0.06653,-0.42513,-0.70126,0.06430999999999998,0.256398,0.175574,0.23312,0.055290000000000006,-1.20906,0.005599999999999994,-0.430875,-0.25780999999999993,0.33059,-0.29008999999999996,0.96316,0.65285,0.024419999999999997,-0.45567,1.46893,-1.02624,-1.69137,-0.25440999999999997,-0.19022000000000006,-0.18475,0.11443000000000003,-0.801863,-0.74509,-0.9748600000000001,0.49701000000000006,0.132886,-0.53354,1.62011,0.06606000000000001,-0.089611,0.11338599999999999,0.32633999999999996,-0.027650000000000008,0.47651,-0.5290889999999999,-0.50587,0.56068,-0.8894500000000001,-0.073709,0.18637999999999993,0.76254,0.09622259999999999,-0.5032800000000001,-0.23884999999999998,0.41906,-0.009209999999999996,-1.12502,0.224266,-0.3818999999999999,0.75103,0.42177,0.6130099999999999,-0.37909,0.145694,-0.03359999999999985,-0.94512,0.39418000000000003,0.11755999999999989,-0.10749,0.7080972,-0.12334599999999998,0.11003000000000002,-0.461387,0.3946,-0.10890000000000005,-0.44155,-0.21792,-0.04693000000000003,0.25741,-0.518961,0.17156000000000005,0.21472999999999998,0.41193,-0.49254,-0.351921,-0.61719,0.25841000000000003,-0.3861999999999999,0.61669,-0.096181,0.8548600000000001,0.05293999999999999,-0.60155,-0.33196000000000003,0.30369,-0.168563,-1.078371,0.60019,-0.08341000000000001,-0.48070999999999997,-0.05571999999999999,0.23420599999999997,2.02237,1
'poetry curs',?,-0.2135076582666297,?,0.193526,1.035413,-0.18782899999999997,0.61339,1.9278199999999999,1.07297,0.04039999999999999,-1.13807,-0.6400822,0.47058,-0.35204,-0.7138100000000001,-0.91865,0.59108,-1.14974,-0.09073999999999999,0.110639,0.10777,-0.56069,0.7276499999999999,0.382632,-0.63057,1.05023,0.31101,0.86801,0.0196895,-0.5036400000000001,-1.24124,0.33683,0.55854,-1.41543,0.259055,-0.6041300000000001,-0.35563419999999996,-0.92893,0.35778,-0.16268,0.72662,-1.30458,-0.558754,-0.15772000000000003,-0.033920000000000006,0.5175100000000001,-0.8552160000000001,0.017818999999999995,-0.95152,0.27215,-1.5849199999999999,1.27121,0.34707299999999996,0.5101359999999999,0.32902000000000003,1.56365,0.145554,-0.35670999999999997,-1.6277300000000001,-0.049709999999999976,-0.369075,0.5051300000000001,0.8039999999999999,0.57843,2.29002,-0.85083,-0.58861,0.85877,-1.03824,1.6168,-0.289762,0.5643800000000001,-0.314,0.90297,0.13639000000000012,0.51186,-0.34351,-0.14282,0.62649,0.29741,-0.33301,-1.46219,0.10628000000000004,-0.590742,0.09758000000000003,-0.376987,-0.71364,-0.85835,1.01398,-1.24942,-1.59774,0.11061999999999997,-0.330667,0.031379999999999963,-0.18743900000000002,0.19234590000000001,0.322541,-0.45143,-0.08049999999999999,-0.49532,-0.59864,0.43669100000000005,0.807034,0
'slight thing',false,0.3364923432045139,-0.9983932741982947,-0.48373,-0.21286999999999998,-0.802798,0.537855,0.41091,-0.73692,0.022949999999999998,0.30614,-0.35536,0.333824,-1.2736100000000001,0.135653,0.36901000000000006,-0.19998,1.0098042783,0.36941,-0.68614,-1.39343,0.9513499999999999,-0.63943,0.31587,-0.408895,-0.40776999999999997,1.26016,-0.50723,-0.8648,0.05068000000000003,0.16742,0.24907400000000002,-0.35784999999999995,-0.13254,-0.60131,-0.78094,0.263156,0.21951400000000001,0.0149886,1.2629700000000001,0.10284000000000001,-0.589425,1.35873,0.008750000000000036,-0.31210000000000004,-0.02692,0.578262,0.8061699999999999,-0.015270200000000001,0.43926999999999994,0.48244,0.445151,0.07729999999999992,0.021830000000000016,-0.2565,0.218055,-0.5070399999999999,0.309176,0.4344000000000001,0.390388,-1.15789,-0.74801,-0.56353,0.227172,-0.47870999999999997,-0.7324999999999999,1.09747,-1.0170000000000001,0.435752,-0.43407000000000007,-0.79804,-0.04352,0.27679000000000004,-1.0807,1.1581299999999999,-0.056359,-0.1446967,0.13942,0.07882,-0.2260606,0.15530999999999998,0.335263,-0.25721,-0.225532,-0.794177,0.15028999999999998,-0.10959,0.81952,-1.646377,0.8583400000000001,0.45721,0.19043,0.7479849999999999,0.386324,0.03316999999999998,-0.77996,-0.05371899999999999,0.028179999999999983,-0.306721,0.35614300000000004,-0.714,0.570122,-1.44895,0
'client martyr',false,0.13000240976960675,?,0.189099,-0.82101,1.40866,0.54808,-0.40125999999999995,-0.5507299999999999,-0.38337,1.28247,-0.03361,-0.46216500000000005,0.6864399999999999,-0.35269,-0.35072,-0.49902900000000006,-0.650017,0.28983000000000003,-0.45782999999999996,0.0958995,-0.08590000000000003,-0.061900000000000066,-1.2015600000000002,-0.04104000000000002,0.036035000000000005,0.07420000000000004,-0.05369399999999999,-0.35906699999999997,0.76821,-0.5065299999999999,-1.42039,0.05137000000000003,0.62354,1.678,0.030128,-0.58306,0.5311818,0.43359600000000004,0.69907,-0.2535,0.812774,0.21131,0.1421,-1.37919,0.08057999999999998,0.57452,-0.43862,-0.31248,-0.56323,-0.7721199999999999,1.11893,-0.2862,0.23856,-0.030840000000000034,0.2102799999999999,-0.622957,1.2185100000000002,-0.11174000000000006,-0.66018,-1.30164,1.26884,1.18576,-0.43052999999999997,-0.41445,-0.2943,0.12912999999999997,0.98854,-0.62957,0.66554,0.37997000000000003,0.33741,0.5220899999999999,-0.36669100000000004,0.9871420000000001,0.6469100000000001,-0.38239,-0.35816,0.39701999999999993,-0.45898600000000006,-0.35483,-0.77937,-0.163498,1.16553,0.15833999999999998,-0.89188,-0.682725,-0.80722,-0.049199999999999994,0.45288,0.677367,-0.6856244,-0.26915,-0.35749,0.32962,0.48625000000000007,-1.18184,1.80911,1.0409300000000001,-0.74751,0.5578339999999999,0.64035,0.37887600000000005,1
